TILENAME,PATH,RA_CENT,DEC_CENT
DES1011+2000,DEC_Taiga/multiepoch/delve/r5918/DES1011+2000/p01/coadd,152.796,20.005519
DES0824+1209,DEC_Taiga/multiepoch/delve/r5918/DES0824+1209/p01/coadd,126.043466,12.152741
DES0846+1417,DEC_Taiga/multiepoch/delve/r5918/DES0846+1417/p01/coadd,131.589037,14.294407
DES0850+0001,DEC_Taiga/multiepoch/delve/r5918/DES0850+0001/p01/coadd,132.736157,0.01663
DES0747+0917,DEC_Taiga/multiepoch/delve/r5918/DES0747+0917/p01/coadd,116.826318,9.297185
DES0723+1834,DEC_Taiga/multiepoch/delve/r5918/DES0723+1834/p01/coadd,110.814649,18.577741
DES0907-1749,DEC_Taiga/multiepoch/delve/r5918/DES0907-1749/p01/coadd,136.973364,-17.830593
DES0725+2126,DEC_Taiga/multiepoch/delve/r5918/DES0725+2126/p01/coadd,111.333342,21.433296
DES1020-1250,DEC_Taiga/multiepoch/delve/r5918/DES1020-1250/p01/coadd,155.154582,-12.83337
DES0831+2834,DEC_Taiga/multiepoch/delve/r5918/DES0831+2834/p01/coadd,127.976249,28.572185
DES1114+2751,DEC_Taiga/multiepoch/delve/r5918/DES1114+2751/p01/coadd,168.545647,27.858296
DES1155-0333,DEC_Taiga/multiepoch/delve/r5918/DES1155-0333/p01/coadd,178.932278,-3.552815
DES1041-1250,DEC_Taiga/multiepoch/delve/r5918/DES1041-1250/p01/coadd,160.279831,-12.83337
DES1131-1915,DEC_Taiga/multiepoch/delve/r5918/DES1131-1915/p01/coadd,172.86606,-19.25837
DES1130-1332,DEC_Taiga/multiepoch/delve/r5918/DES1130-1332/p01/coadd,172.746263,-13.547259
DES1050+2126,DEC_Taiga/multiepoch/delve/r5918/DES1050+2126/p01/coadd,162.717448,21.433296
DES0901-2332,DEC_Taiga/multiepoch/delve/r5918/DES0901-2332/p01/coadd,135.372203,-23.541704
DES0932-0707,DEC_Taiga/multiepoch/delve/r5918/DES0932-0707/p01/coadd,143.062562,-7.122259
DES1131+0209,DEC_Taiga/multiepoch/delve/r5918/DES1131+0209/p01/coadd,172.896886,2.158296
DES1017-0250,DEC_Taiga/multiepoch/delve/r5918/DES1017-0250/p01/coadd,154.446675,-2.838926
DES0929+0835,DEC_Taiga/multiepoch/delve/r5918/DES0929+0835/p01/coadd,142.422202,8.583296
DES1037-0458,DEC_Taiga/multiepoch/delve/r5918/DES1037-0458/p01/coadd,159.358793,-4.980593
DES1141-2206,DEC_Taiga/multiepoch/delve/r5918/DES1141-2206/p01/coadd,175.454165,-22.113926
DES1015+1626,DEC_Taiga/multiepoch/delve/r5918/DES1015+1626/p01/coadd,153.921706,16.436074
DES1154-0250,DEC_Taiga/multiepoch/delve/r5918/DES1154-0250/p01/coadd,178.748722,-2.838926
DES0945-1458,DEC_Taiga/multiepoch/delve/r5918/DES0945-1458/p01/coadd,146.302604,-14.975037
DES1057+1834,DEC_Taiga/multiepoch/delve/r5918/DES1057+1834/p01/coadd,164.2871,18.577741
DES0859+0418,DEC_Taiga/multiepoch/delve/r5918/DES0859+0418/p01/coadd,134.782584,4.299963
DES1056+1043,DEC_Taiga/multiepoch/delve/r5918/DES1056+1043/p01/coadd,164.217331,10.724963
DES1121-1707,DEC_Taiga/multiepoch/delve/r5918/DES1121-1707/p01/coadd,170.465246,-17.116704
DES0753+2334,DEC_Taiga/multiepoch/delve/r5918/DES0753+2334/p01/coadd,118.29236,23.574963
DES0705+1709,DEC_Taiga/multiepoch/delve/r5918/DES0705+1709/p01/coadd,106.259756,17.149963
DES0819-1707,DEC_Taiga/multiepoch/delve/r5918/DES0819-1707/p02/coadd,124.899814,-17.116704
DES1105+2917,DEC_Taiga/multiepoch/delve/r5918/DES1105+2917/p02/coadd,166.280637,29.286074
DES0844-0333,DEC_Taiga/multiepoch/delve/r5918/DES0844-0333/p01/coadd,131.009622,-3.552815
DES1108+1751,DEC_Taiga/multiepoch/delve/r5918/DES1108+1751/p01/coadd,167.016963,17.863852
DES1017-1415,DEC_Taiga/multiepoch/delve/r5918/DES1017-1415/p01/coadd,154.391207,-14.261148
DES0900+1043,DEC_Taiga/multiepoch/delve/r5918/DES0900+1043/p02/coadd,135.154089,10.724963
DES0848+2126,DEC_Taiga/multiepoch/delve/r5918/DES0848+2126/p01/coadd,132.04037,21.433296
DES0914+0500,DEC_Taiga/multiepoch/delve/r5918/DES0914+0500/p01/coadd,138.588924,5.013852
DES0706+2043,DEC_Taiga/multiepoch/delve/r5918/DES0706+2043/p01/coadd,106.576549,20.719407
DES0831-0207,DEC_Taiga/multiepoch/delve/r5918/DES0831-0207/p01/coadd,127.885325,-2.125037
DES1020+1252,DEC_Taiga/multiepoch/delve/r5918/DES1020+1252/p01/coadd,155.186455,12.86663
DES1120-1541,DEC_Taiga/multiepoch/delve/r5918/DES1120-1541/p01/coadd,170.081062,-15.688926
DES1051-0458,DEC_Taiga/multiepoch/delve/r5918/DES1051-0458/p01/coadd,162.941766,-4.980593
DES0855+1252,DEC_Taiga/multiepoch/delve/r5918/DES0855+1252/p02/coadd,133.95046,12.86663
DES0736+1043,DEC_Taiga/multiepoch/delve/r5918/DES0736+1043/p01/coadd,114.08324,10.724963
DES0843+1417,DEC_Taiga/multiepoch/delve/r5918/DES0843+1417/p02/coadd,130.85234,14.294407
DES0826+0335,DEC_Taiga/multiepoch/delve/r5918/DES0826+0335/p02/coadd,126.725724,3.586074
DES1124+1834,DEC_Taiga/multiepoch/delve/r5918/DES1124+1834/p01/coadd,171.065298,18.577741
DES0927+2751,DEC_Taiga/multiepoch/delve/r5918/DES0927+2751/p01/coadd,141.899134,27.858296
DES1113+1917,DEC_Taiga/multiepoch/delve/r5918/DES1113+1917/p01/coadd,168.380373,19.29163
DES1053-1458,DEC_Taiga/multiepoch/delve/r5918/DES1053-1458/p01/coadd,163.299278,-14.975037
DES1000+0917,DEC_Taiga/multiepoch/delve/r5918/DES1000+0917/p01/coadd,150.102335,9.297185
DES1006+0709,DEC_Taiga/multiepoch/delve/r5918/DES1006+0709/p01/coadd,151.713092,7.155519
DES0839-0624,DEC_Taiga/multiepoch/delve/r5918/DES0839-0624/p01/coadd,129.794918,-6.40837
DES0853-1832,DEC_Taiga/multiepoch/delve/r5918/DES0853-1832/p02/coadd,133.36598,-18.544481
DES1049-0707,DEC_Taiga/multiepoch/delve/r5918/DES1049-0707/p01/coadd,162.487446,-7.122259
DES1130-2415,DEC_Taiga/multiepoch/delve/r5918/DES1130-2415/p01/coadd,172.610791,-24.255593
DES1110+0001,DEC_Taiga/multiepoch/delve/r6235/DES1110+0001/p04/coadd,167.716714,0.01663
DES1032+0335,DEC_Taiga/multiepoch/delve/r5918/DES1032+0335/p01/coadd,158.198461,3.586074
DES1059+1126,DEC_Taiga/multiepoch/delve/r5918/DES1059+1126/p01/coadd,164.826277,11.438852
DES1133+2708,DEC_Taiga/multiepoch/delve/r5918/DES1133+2708/p01/coadd,173.324313,27.144407
DES1134+0500,DEC_Taiga/multiepoch/delve/r5918/DES1134+0500/p01/coadd,173.703845,5.013852
DES0802+1917,DEC_Taiga/multiepoch/delve/r6101/DES0802+1917/p01/coadd,120.729743,19.29163
DES0920+1751,DEC_Taiga/multiepoch/delve/r5918/DES0920+1751/p01/coadd,140.015149,17.863852
DES1104+2043,DEC_Taiga/multiepoch/delve/r5918/DES1104+2043/p01/coadd,166.110285,20.719407
DES0928-1707,DEC_Taiga/multiepoch/delve/r5918/DES0928-1707/p01/coadd,142.080223,-17.116704
DES0738+1417,DEC_Taiga/multiepoch/delve/r5918/DES0738+1417/p02/coadd,114.644999,14.294407
DES1112-0707,DEC_Taiga/multiepoch/delve/r5918/DES1112-0707/p01/coadd,168.242968,-7.122259
DES0828+1334,DEC_Taiga/multiepoch/delve/r5918/DES0828+1334/p01/coadd,127.248228,13.580519
DES1104+2834,DEC_Taiga/multiepoch/delve/r5918/DES1104+2834/p01/coadd,166.181905,28.572185
DES0956-1332,DEC_Taiga/multiepoch/delve/r5918/DES0956-1332/p01/coadd,149.248031,-13.547259
DES1002-1458,DEC_Taiga/multiepoch/delve/r5918/DES1002-1458/p01/coadd,150.736519,-14.975037
DES1108+0001,DEC_Taiga/multiepoch/delve/r5918/DES1108+0001/p01/coadd,167.002825,0.01663
DES0934+0209,DEC_Taiga/multiepoch/delve/r5918/DES0934+0209/p02/coadd,143.606662,2.158296
DES1116+1917,DEC_Taiga/multiepoch/delve/r5918/DES1116+1917/p01/coadd,169.136732,19.29163
DES1146+0752,DEC_Taiga/multiepoch/delve/r5918/DES1146+0752/p01/coadd,176.60534,7.869407
DES0838+1209,DEC_Taiga/multiepoch/delve/r5918/DES0838+1209/p01/coadd,129.694736,12.152741
DES1129+1000,DEC_Taiga/multiepoch/delve/r5918/DES1129+1000/p01/coadd,172.348972,10.011074
DES1133+2500,DEC_Taiga/multiepoch/delve/r5918/DES1133+2500/p01/coadd,173.367951,25.002741
DES0859-0416,DEC_Taiga/multiepoch/delve/r5918/DES0859-0416/p01/coadd,134.773008,-4.266704
DES1002-1415,DEC_Taiga/multiepoch/delve/r5918/DES1002-1415/p01/coadd,150.708266,-14.261148
DES1050+2334,DEC_Taiga/multiepoch/delve/r5918/DES1050+2334/p01/coadd,162.689534,23.574963
DES0954+1252,DEC_Taiga/multiepoch/delve/r5918/DES0954+1252/p01/coadd,148.595974,12.86663
DES1116+1252,DEC_Taiga/multiepoch/delve/r5918/DES1116+1252/p01/coadd,169.099692,12.86663
DES1053+1043,DEC_Taiga/multiepoch/delve/r5918/DES1053+1043/p01/coadd,163.49075,10.724963
DES1014+0209,DEC_Taiga/multiepoch/delve/r5918/DES1014+0209/p01/coadd,153.608202,2.158296
DES1035+0917,DEC_Taiga/multiepoch/delve/r5918/DES1035+0917/p01/coadd,158.783036,9.297185
DES1157-1041,DEC_Taiga/multiepoch/delve/r5918/DES1157-1041/p01/coadd,179.446438,-10.691704
DES1122-1207,DEC_Taiga/multiepoch/delve/r5918/DES1122-1207/p01/coadd,170.556991,-12.119481
DES0756+0043,DEC_Taiga/multiepoch/delve/r5918/DES0756+0043/p01/coadd,119.188857,0.730519
DES0731+0835,DEC_Taiga/multiepoch/delve/r5918/DES0731+0835/p01/coadd,112.821222,8.583296
DES0846-0250,DEC_Taiga/multiepoch/delve/r5918/DES0846-0250/p01/coadd,131.574161,-2.838926
DES0742-0124,DEC_Taiga/multiepoch/delve/r5918/DES0742-0124/p02/coadd,115.663669,-1.411148
DES0904+1626,DEC_Taiga/multiepoch/delve/r5918/DES0904+1626/p01/coadd,136.058403,16.436074
DES1002-0124,DEC_Taiga/multiepoch/delve/r5918/DES1002-0124/p01/coadd,150.654837,-1.411148
DES0825-1707,DEC_Taiga/multiepoch/delve/r5918/DES0825-1707/p01/coadd,126.393762,-17.116704
DES1038+1209,DEC_Taiga/multiepoch/delve/r5918/DES1038+1209/p01/coadd,159.635153,12.152741
DES1152+2751,DEC_Taiga/multiepoch/delve/r5918/DES1152+2751/p01/coadd,178.235287,27.858296
DES1012-2206,DEC_Taiga/multiepoch/delve/r5918/DES1012-2206/p01/coadd,153.107509,-22.113926
DES0828-0207,DEC_Taiga/multiepoch/delve/r5918/DES0828-0207/p01/coadd,127.170945,-2.125037
DES1130+1626,DEC_Taiga/multiepoch/delve/r5918/DES1130+1626/p01/coadd,172.529312,16.436074
DES1156+1626,DEC_Taiga/multiepoch/delve/r5918/DES1156+1626/p01/coadd,179.22805,16.436074
DES0722+2126,DEC_Taiga/multiepoch/delve/r5918/DES0722+2126/p03/coadd,110.566415,21.433296
DES1113+1417,DEC_Taiga/multiepoch/delve/r5918/DES1113+1417/p01/coadd,168.423901,14.294407
DES1034+0252,DEC_Taiga/multiepoch/delve/r5918/DES1034+0252/p01/coadd,158.742345,2.872185
DES1157+1417,DEC_Taiga/multiepoch/delve/r5918/DES1157+1417/p02/coadd,179.47436,14.294407
DES1028-1749,DEC_Taiga/multiepoch/delve/r5918/DES1028-1749/p01/coadd,157.220931,-17.830593
DES0827-0915,DEC_Taiga/multiepoch/delve/r5918/DES0827-0915/p01/coadd,126.933653,-9.263926
DES1126+2208,DEC_Taiga/multiepoch/delve/r5918/DES1126+2208/p01/coadd,171.662011,22.147185
DES1010+2625,DEC_Taiga/multiepoch/delve/r5918/DES1010+2625/p01/coadd,152.571168,26.430519
DES0754+0252,DEC_Taiga/multiepoch/delve/r5918/DES0754+0252/p01/coadd,118.714283,2.872185
DES1115+0335,DEC_Taiga/multiepoch/delve/r5918/DES1115+0335/p01/coadd,168.927803,3.586074
DES0939+0126,DEC_Taiga/multiepoch/delve/r5918/DES0939+0126/p03/coadd,144.945327,1.444407
DES0920-1124,DEC_Taiga/multiepoch/delve/r6101/DES0920-1124/p01/coadd,140.035707,-11.405593
DES1133-1958,DEC_Taiga/multiepoch/delve/r5918/DES1133-1958/p01/coadd,173.254092,-19.972259
DES1030-1915,DEC_Taiga/multiepoch/delve/r5918/DES1030-1915/p01/coadd,157.741953,-19.25837
DES1049+2043,DEC_Taiga/multiepoch/delve/r5918/DES1049+2043/p01/coadd,162.29402,20.719407
DES0933-0958,DEC_Taiga/multiepoch/delve/r5918/DES0933-0958/p01/coadd,143.328498,-9.977815
DES1123-1624,DEC_Taiga/multiepoch/delve/r5918/DES1123-1624/p01/coadd,170.996811,-16.402815
DES1108-1041,DEC_Taiga/multiepoch/delve/r5918/DES1108-1041/p01/coadd,167.095919,-10.691704
DES1129+1751,DEC_Taiga/multiepoch/delve/r5918/DES1129+1751/p01/coadd,172.267315,17.863852
DES0919-1207,DEC_Taiga/multiepoch/delve/r5918/DES0919-1207/p01/coadd,139.890156,-12.119481
DES0931-1124,DEC_Taiga/multiepoch/delve/r5918/DES0931-1124/p01/coadd,142.94879,-11.405593
DES0957+1917,DEC_Taiga/multiepoch/delve/r6101/DES0957+1917/p01/coadd,149.471392,19.29163
DES1123+1000,DEC_Taiga/multiepoch/delve/r5918/DES1123+1000/p01/coadd,170.899119,10.011074
DES1119+2251,DEC_Taiga/multiepoch/delve/r5918/DES1119+2251/p01/coadd,169.891375,22.861074
DES0957+2043,DEC_Taiga/multiepoch/delve/r6101/DES0957+2043/p01/coadd,149.318719,20.719407
DES0952+2000,DEC_Taiga/multiepoch/delve/r5918/DES0952+2000/p01/coadd,148.23761,20.005519
DES1054+0752,DEC_Taiga/multiepoch/delve/r5918/DES1054+0752/p01/coadd,163.633176,7.869407
DES1131+2043,DEC_Taiga/multiepoch/delve/r5918/DES1131+2043/p01/coadd,172.979562,20.719407
DES0922+2417,DEC_Taiga/multiepoch/delve/r5918/DES0922+2417/p01/coadd,140.566491,24.288852
DES0741+0418,DEC_Taiga/multiepoch/delve/r5918/DES0741+0418/p02/coadd,115.453175,4.299963
DES0851-0707,DEC_Taiga/multiepoch/delve/r5918/DES0851-0707/p02/coadd,132.9904,-7.122259
DES0819+0418,DEC_Taiga/multiepoch/delve/r5918/DES0819+0418/p02/coadd,124.759928,4.299963
DES0849-1541,DEC_Taiga/multiepoch/delve/r5918/DES0849-1541/p01/coadd,132.263817,-15.688926
DES1059+1751,DEC_Taiga/multiepoch/delve/r5918/DES1059+1751/p01/coadd,164.766811,17.863852
DES0843+2500,DEC_Taiga/multiepoch/delve/r5918/DES0843+2500/p01/coadd,130.83177,25.002741
DES0924+0335,DEC_Taiga/multiepoch/delve/r5918/DES0924+0335/p01/coadd,141.031514,3.586074
DES1157+2208,DEC_Taiga/multiepoch/delve/r5918/DES1157+2208/p01/coadd,179.369578,22.147185
DES0923-1041,DEC_Taiga/multiepoch/delve/r5918/DES0923-1041/p01/coadd,140.941879,-10.691704
DES0901-1958,DEC_Taiga/multiepoch/delve/r5918/DES0901-1958/p01/coadd,135.275555,-19.972259
DES0727+0917,DEC_Taiga/multiepoch/delve/r5918/DES0727+0917/p01/coadd,111.762576,9.297185
DES0723+1500,DEC_Taiga/multiepoch/delve/r5918/DES0723+1500/p03/coadd,110.861796,15.008296
DES0808-1250,DEC_Taiga/multiepoch/delve/r5918/DES0808-1250/p02/coadd,122.20655,-12.83337
DES0740+1626,DEC_Taiga/multiepoch/delve/r5918/DES0740+1626/p02/coadd,115.217884,16.436074
DES1151-0207,DEC_Taiga/multiepoch/delve/r5918/DES1151-0207/p01/coadd,177.891936,-2.125037
DES0948+1417,DEC_Taiga/multiepoch/delve/r5918/DES0948+1417/p01/coadd,147.05968,14.294407
DES0940+0252,DEC_Taiga/multiepoch/delve/r5918/DES0940+0252/p01/coadd,145.161395,2.872185
DES1000+1500,DEC_Taiga/multiepoch/delve/r5918/DES1000+1500/p01/coadd,150.034148,15.008296
DES0911+2751,DEC_Taiga/multiepoch/delve/r5918/DES0911+2751/p01/coadd,137.861783,27.858296
DES1157+1252,DEC_Taiga/multiepoch/delve/r5918/DES1157+1252/p01/coadd,179.351552,12.86663
DES1029-1332,DEC_Taiga/multiepoch/delve/r5918/DES1029-1332/p01/coadd,157.325548,-13.547259
DES0736+2043,DEC_Taiga/multiepoch/delve/r6101/DES0736+2043/p01/coadd,114.209079,20.719407
DES0842-0207,DEC_Taiga/multiepoch/delve/r5918/DES0842-0207/p01/coadd,130.742846,-2.125037
DES0833-0416,DEC_Taiga/multiepoch/delve/r5918/DES0833-0416/p01/coadd,128.330152,-4.266704
DES1107-1458,DEC_Taiga/multiepoch/delve/r5918/DES1107-1458/p01/coadd,166.994207,-14.975037
DES1119-1415,DEC_Taiga/multiepoch/delve/r5918/DES1119-1415/p01/coadd,169.85956,-14.261148
DES1050-1958,DEC_Taiga/multiepoch/delve/r5918/DES1050-1958/p01/coadd,162.620102,-19.972259
DES1110-0707,DEC_Taiga/multiepoch/delve/r5918/DES1110-0707/p01/coadd,167.523527,-7.122259
DES1100+2334,DEC_Taiga/multiepoch/delve/r5918/DES1100+2334/p01/coadd,165.026227,23.574963
DES1010+0418,DEC_Taiga/multiepoch/delve/r5918/DES1010+0418/p01/coadd,152.680186,4.299963
DES1029+2625,DEC_Taiga/multiepoch/delve/r5918/DES1029+2625/p01/coadd,157.354479,26.430519
DES1130+2751,DEC_Taiga/multiepoch/delve/r6101/DES1130+2751/p01/coadd,172.582997,27.858296
DES1141+2251,DEC_Taiga/multiepoch/delve/r5918/DES1141+2251/p01/coadd,175.314595,22.861074
DES0808+2126,DEC_Taiga/multiepoch/delve/r5918/DES0808+2126/p01/coadd,122.070319,21.433296
DES0818+0543,DEC_Taiga/multiepoch/delve/r5918/DES0818+0543/p02/coadd,124.501571,5.727741
DES1045+0126,DEC_Taiga/multiepoch/delve/r5918/DES1045+0126/p01/coadd,161.369991,1.444407
DES1022+1000,DEC_Taiga/multiepoch/delve/r5918/DES1022+1000/p01/coadd,155.675661,10.011074
DES1123+0500,DEC_Taiga/multiepoch/delve/r5918/DES1123+0500/p01/coadd,170.837321,5.013852
DES1013+0835,DEC_Taiga/multiepoch/delve/r5918/DES1013+0835/p01/coadd,153.251829,8.583296
DES0911+1751,DEC_Taiga/multiepoch/delve/r5918/DES0911+1751/p01/coadd,137.764998,17.863852
DES1042+1626,DEC_Taiga/multiepoch/delve/r5918/DES1042+1626/p01/coadd,160.620444,16.436074
DES0825+0209,DEC_Taiga/multiepoch/delve/r5918/DES0825+0209/p01/coadd,126.461165,2.158296
DES0905+2500,DEC_Taiga/multiepoch/delve/r5918/DES0905+2500/p01/coadd,136.34572,25.002741
DES1024-2041,DEC_Taiga/multiepoch/delve/r5918/DES1024-2041/p01/coadd,156.134972,-20.686148
DES0837-0250,DEC_Taiga/multiepoch/delve/r5918/DES0837-0250/p01/coadd,129.429862,-2.838926
DES0808+1043,DEC_Taiga/multiepoch/delve/r5918/DES0808+1043/p02/coadd,122.075631,10.724963
DES0745+2917,DEC_Taiga/multiepoch/delve/r5918/DES0745+2917/p01/coadd,116.35192,29.286074
DES0844+2251,DEC_Taiga/multiepoch/delve/r5918/DES0844+2251/p01/coadd,131.15409,22.861074
DES0936+2917,DEC_Taiga/multiepoch/delve/r5918/DES0936+2917/p01/coadd,144.181041,29.286074
DES1105+1126,DEC_Taiga/multiepoch/delve/r5918/DES1105+1126/p01/coadd,166.282989,11.438852
DES0839-0416,DEC_Taiga/multiepoch/delve/r5918/DES0839-0416/p01/coadd,129.761898,-4.266704
DES0722+2917,DEC_Taiga/multiepoch/delve/r5918/DES0722+2917/p02/coadd,110.622395,29.286074
DES0849+1709,DEC_Taiga/multiepoch/delve/r5918/DES0849+1709/p01/coadd,132.408545,17.149963
DES0929-0250,DEC_Taiga/multiepoch/delve/r5918/DES0929-0250/p01/coadd,142.295652,-2.838926
DES0912-1415,DEC_Taiga/multiepoch/delve/r5918/DES0912-1415/p01/coadd,138.186267,-14.261148
DES1038-1124,DEC_Taiga/multiepoch/delve/r5918/DES1038-1124/p01/coadd,159.699018,-11.405593
DES0913-1749,DEC_Taiga/multiepoch/delve/r5918/DES0913-1749/p01/coadd,138.473184,-17.830593
DES0914+1126,DEC_Taiga/multiepoch/delve/r5918/DES0914+1126/p01/coadd,138.605447,11.438852
DES1051-1624,DEC_Taiga/multiepoch/delve/r5918/DES1051-1624/p01/coadd,162.810868,-16.402815
DES0940-0707,DEC_Taiga/multiepoch/delve/r5918/DES0940-0707/p01/coadd,145.220883,-7.122259
DES0915-0541,DEC_Taiga/multiepoch/delve/r5918/DES0915-0541/p01/coadd,138.837967,-5.694481
DES1037+0209,DEC_Taiga/multiepoch/delve/r5918/DES1037+0209/p01/coadd,159.323368,2.158296
DES0956+1000,DEC_Taiga/multiepoch/delve/r5918/DES0956+1000/p01/coadd,149.151322,10.011074
DES0915-2124,DEC_Taiga/multiepoch/delve/r5918/DES0915-2124/p01/coadd,138.891617,-21.400037
DES1142-0207,DEC_Taiga/multiepoch/delve/r5918/DES1142-0207/p02/coadd,175.748796,-2.125037
DES0818+2834,DEC_Taiga/multiepoch/delve/r5918/DES0818+2834/p02/coadd,124.724704,28.572185
DES1037+2417,DEC_Taiga/multiepoch/delve/r5918/DES1037+2417/p01/coadd,159.363696,24.288852
DES0944+1751,DEC_Taiga/multiepoch/delve/r5918/DES0944+1751/p01/coadd,146.015552,17.863852
DES1008+1417,DEC_Taiga/multiepoch/delve/r5918/DES1008+1417/p01/coadd,152.21656,14.294407
DES0846-1332,DEC_Taiga/multiepoch/delve/r5918/DES0846-1332/p02/coadd,131.624358,-13.547259
DES0933-1541,DEC_Taiga/multiepoch/delve/r5918/DES0933-1541/p01/coadd,143.386536,-15.688926
DES0850-1207,DEC_Taiga/multiepoch/delve/r5918/DES0850-1207/p01/coadd,132.588529,-12.119481
DES0943-1707,DEC_Taiga/multiepoch/delve/r5918/DES0943-1707/p01/coadd,145.815094,-17.116704
DES1045-0416,DEC_Taiga/multiepoch/delve/r5918/DES1045-0416/p01/coadd,161.260304,-4.266704
DES0940+0917,DEC_Taiga/multiepoch/delve/r6101/DES0940+0917/p01/coadd,145.038594,9.297185
DES0833+0001,DEC_Taiga/multiepoch/delve/r5918/DES0833+0001/p01/coadd,128.452824,0.01663
DES0827+0626,DEC_Taiga/multiepoch/delve/r5918/DES0827+0626/p01/coadd,126.935293,6.44163
DES0718+1043,DEC_Taiga/multiepoch/delve/r5918/DES0718+1043/p01/coadd,109.723753,10.724963
DES0921-1541,DEC_Taiga/multiepoch/delve/r5918/DES0921-1541/p01/coadd,140.420478,-15.688926
DES0751+0709,DEC_Taiga/multiepoch/delve/r5918/DES0751+0709/p01/coadd,117.896941,7.155519
DES0834+2625,DEC_Taiga/multiepoch/delve/r5918/DES0834+2625/p01/coadd,128.654612,26.430519
DES0946+2251,DEC_Taiga/multiepoch/delve/r6101/DES0946+2251/p01/coadd,146.649004,22.861074
DES1116-1332,DEC_Taiga/multiepoch/delve/r5918/DES1116-1332/p01/coadd,169.074664,-13.547259
DES0843+0543,DEC_Taiga/multiepoch/delve/r5918/DES0843+0543/p01/coadd,130.95881,5.727741
DES0930+1543,DEC_Taiga/multiepoch/delve/r5918/DES0930+1543/p01/coadd,142.682266,15.722185
DES0939+1917,DEC_Taiga/multiepoch/delve/r5918/DES0939+1917/p01/coadd,144.933237,19.29163
DES1102+2000,DEC_Taiga/multiepoch/delve/r5918/DES1102+2000/p01/coadd,165.711435,20.005519
DES0930-0958,DEC_Taiga/multiepoch/delve/r5918/DES0930-0958/p01/coadd,142.603646,-9.977815
DES1128+1252,DEC_Taiga/multiepoch/delve/r5918/DES1128+1252/p01/coadd,172.028795,12.86663
DES0852+0835,DEC_Taiga/multiepoch/delve/r5918/DES0852+0835/p02/coadd,133.036526,8.583296
DES0818+0335,DEC_Taiga/multiepoch/delve/r5918/DES0818+0335/p02/coadd,124.579856,3.586074
DES1151-1832,DEC_Taiga/multiepoch/delve/r5918/DES1151-1832/p01/coadd,177.792154,-18.544481
DES1007+0418,DEC_Taiga/multiepoch/delve/r5918/DES1007+0418/p01/coadd,151.964282,4.299963
DES1105-1832,DEC_Taiga/multiepoch/delve/r5918/DES1105-1832/p01/coadd,166.497364,-18.544481
DES0948+1334,DEC_Taiga/multiepoch/delve/r5918/DES0948+1334/p01/coadd,147.077644,13.580519
DES0759+0001,DEC_Taiga/multiepoch/delve/r5918/DES0759+0001/p01/coadd,119.886157,0.01663
DES0841+2251,DEC_Taiga/multiepoch/delve/r5918/DES0841+2251/p01/coadd,130.379345,22.861074
DES1128-0624,DEC_Taiga/multiepoch/delve/r5918/DES1128-0624/p01/coadd,172.179193,-6.40837
DES0825+1626,DEC_Taiga/multiepoch/delve/r5918/DES0825+1626/p01/coadd,126.382448,16.436074
DES0825+2417,DEC_Taiga/multiepoch/delve/r5918/DES0825+2417/p01/coadd,126.468588,24.288852
DES0723+2208,DEC_Taiga/multiepoch/delve/r5918/DES0723+2208/p01/coadd,110.772234,22.147185
DES1044+2126,DEC_Taiga/multiepoch/delve/r5918/DES1044+2126/p01/coadd,161.183595,21.433296
DES1050-0833,DEC_Taiga/multiepoch/delve/r5918/DES1050-0833/p01/coadd,162.615804,-8.550037
DES1000+1252,DEC_Taiga/multiepoch/delve/r5918/DES1000+1252/p01/coadd,150.060525,12.86663
DES1057+0626,DEC_Taiga/multiepoch/delve/r5918/DES1057+0626/p01/coadd,164.293372,6.44163
DES1050-0541,DEC_Taiga/multiepoch/delve/r5918/DES1050-0541/p01/coadd,162.513132,-5.694481
DES0917+2917,DEC_Taiga/multiepoch/delve/r5918/DES0917+2917/p01/coadd,139.27002,29.286074
DES1018-2041,DEC_Taiga/multiepoch/delve/r5918/DES1018-2041/p01/coadd,154.608802,-20.686148
DES0855-1624,DEC_Taiga/multiepoch/delve/r5918/DES0855-1624/p02/coadd,133.787978,-16.402815
DES1112+1626,DEC_Taiga/multiepoch/delve/r5918/DES1112+1626/p01/coadd,168.063486,16.436074
DES0812+1209,DEC_Taiga/multiepoch/delve/r5918/DES0812+1209/p01/coadd,123.122449,12.152741
DES0931+1709,DEC_Taiga/multiepoch/delve/r5918/DES0931+1709/p01/coadd,142.868061,17.149963
DES1118-0707,DEC_Taiga/multiepoch/delve/r5918/DES1118-0707/p01/coadd,169.681848,-7.122259
DES1030+1126,DEC_Taiga/multiepoch/delve/r5918/DES1030+1126/p01/coadd,157.542713,11.438852
DES0913+2000,DEC_Taiga/multiepoch/delve/r5918/DES0913+2000/p01/coadd,138.361101,20.005519
DES0930+0043,DEC_Taiga/multiepoch/delve/r5918/DES0930+0043/p01/coadd,142.749106,0.730519
DES0753+1043,DEC_Taiga/multiepoch/delve/r5918/DES0753+1043/p01/coadd,118.442726,10.724963
DES1040+1709,DEC_Taiga/multiepoch/delve/r5918/DES1040+1709/p01/coadd,160.051551,17.149963
DES0841-0333,DEC_Taiga/multiepoch/delve/r5918/DES0841-0333/p01/coadd,130.294358,-3.552815
